ruleid,rtype,meaningful
8382,deployment,True
8383,deployment,True
8384,deployment,True
8385,deployment,True
8386,deployment,True
8387,deployment,True
8388,deployment,True
8389,deployment,True
8390,deployment,True
8391,deployment,True
8392,deployment,True
8393,deployment,True
8394,deployment,True
8395,deployment,True
8396,deployment,True
8397,deployment,True
8398,deployment,True
8399,deployment,True
8400,deployment,True
8401,deployment,True
8402,deployment,True
8403,deployment,True
8404,deployment,True
8405,deployment,True
8406,deployment,True
8407,deployment,True
8408,deployment,True
8409,deployment,True
8410,deployment,True
8411,deployment,True
8412,deployment,True
8413,deployment,True
8414,deployment,True
8415,protocol,True
8416,protocol,True
8417,deployment,True
8418,deployment,True
8419,deployment,True
8420,deployment,True
8421,deployment,True
8422,deployment,True
8423,deployment,True
8424,deployment,True
8425,protocol,True
8426,deployment,True
8427,deployment,True
8428,deployment,True
8429,deployment,True
8430,deployment,True
8431,deployment,True
8432,deployment,True
8433,deployment,True
8434,deployment,True
8435,deployment,True
8436,deployment,True
8437,deployment,True
8438,protocol,True
8439,protocol,True
8440,protocol,True
8441,protocol,True
8442,protocol,True
8443,protocol,True
8444,protocol,True
8445,deployment,True
8446,deployment,True
8447,deployment,True
8448,deployment,True
8449,deployment,True
8450,deployment,True
8451,deployment,True
8452,deployment,True
8453,deployment,True
8454,deployment,True
8455,deployment,True
8456,deployment,True
8457,protocol,True
8458,protocol,True
8459,deployment,True
8460,deployment,True
8461,deployment,True
8462,deployment,True
8463,deployment,True
8464,deployment,True
8465,deployment,True
8466,deployment,True
8467,deployment,True
8468,deployment,True
8469,deployment,True
8470,deployment,True
8471,deployment,True
8472,deployment,True
8473,deployment,True
8474,deployment,True
8475,deployment,True
8476,deployment,True
8477,deployment,True
8478,deployment,True
8479,deployment,True
8480,deployment,True
8481,deployment,True
8482,deployment,True
8483,deployment,True
8484,deployment,True
8485,deployment,True
8486,deployment,True
8487,deployment,True
8488,deployment,True
8489,deployment,True
8490,deployment,True
8491,deployment,True
8492,deployment,True
8493,deployment,True
8494,protocol,True
8495,protocol,True
8496,deployment,True
8497,deployment,True
8498,deployment,True
8499,deployment,True
8500,deployment,True
8501,deployment,True
8502,deployment,True
8503,deployment,True
8504,deployment,True
8505,deployment,True
8506,deployment,True
8507,deployment,True
8508,deployment,True
8509,deployment,True
8510,deployment,True
8511,deployment,True
8512,deployment,True
8513,deployment,True
8514,deployment,True
8515,deployment,True
8516,deployment,True
8517,deployment,True
8518,deployment,True
8519,deployment,True
8520,deployment,True
8521,deployment,True
8522,deployment,True
8523,deployment,True
8524,deployment,True
8525,deployment,True
8526,deployment,True
8527,deployment,True
8528,deployment,True
8529,deployment,True
8530,deployment,True
8531,deployment,True
8532,deployment,True
8533,deployment,True
8534,deployment,True
8535,deployment,True
8536,deployment,True
8537,deployment,True
8538,deployment,True
8539,deployment,True
8540,deployment,True
8541,deployment,True
8542,deployment,True
8543,deployment,True
8544,deployment,True
8545,deployment,True
8546,deployment,True
8547,deployment,True
8548,deployment,True
8549,deployment,True
8550,deployment,True
8551,deployment,True
8552,deployment,True
8553,deployment,True
8554,deployment,True
8555,deployment,True
8556,deployment,True
8557,deployment,True
8558,deployment,True
8559,deployment,True
8560,deployment,True
8561,deployment,True
8562,deployment,True
8563,deployment,True
8564,deployment,True
8565,deployment,True
8566,deployment,True
8567,deployment,True
8568,deployment,True
8569,deployment,True
8570,deployment,True
8571,deployment,True
8572,protocol,True
8573,deployment,True
8574,deployment,True
8575,protocol,True
8576,deployment,True
8577,deployment,True
8578,protocol,True
8579,protocol,True
8580,protocol,True
8581,deployment,True
8582,deployment,True
8583,deployment,True
8584,protocol,True
8585,protocol,True
8586,deployment,True
8587,deployment,True
8588,deployment,True
8589,deployment,True
8590,protocol,True
8591,protocol,True
8592,protocol,True
8593,protocol,True
8594,protocol,True
8595,deployment,True
8596,deployment,True
8597,protocol,True
8598,deployment,True
8599,protocol,True
8600,deployment,True
8601,protocol,True
8602,deployment,True
8603,deployment,True
8604,deployment,True
8605,deployment,True
8606,deployment,True
8607,deployment,True
8608,deployment,True
8609,deployment,True
8610,deployment,True
8611,deployment,True
8612,protocol,True
8613,deployment,True
8614,protocol,True
8615,deployment,True
8616,protocol,True
8617,protocol,True
8618,deployment,True
8619,deployment,True
8620,deployment,True
8621,deployment,True
8622,deployment,True
8623,deployment,True
8624,deployment,True
8625,deployment,True
8626,deployment,True
8627,protocol,True
8628,deployment,True
8629,deployment,True
8630,deployment,True
8631,deployment,True
8632,deployment,True
8633,deployment,True
8634,deployment,True
8635,deployment,True
8636,protocol,True
8637,protocol,True
8638,protocol,True
8639,deployment,True
8640,deployment,True
8641,deployment,True
8642,deployment,True
8643,deployment,True
8644,protocol,True
8645,deployment,True
8646,protocol,True
8647,deployment,True
8648,deployment,True
8649,deployment,True
8650,protocol,True
8651,deployment,True
8652,protocol,True
8653,deployment,True
8654,protocol,True
8655,deployment,True
8656,deployment,True
8657,deployment,True
8658,deployment,True
8659,deployment,True
8660,protocol,True
8661,principle,True
8662,protocol,True
8663,deployment,True
8664,deployment,True
8665,deployment,True
8666,deployment,True
8667,deployment,True
8668,deployment,True
8669,deployment,True
8670,protocol,True
8671,deployment,True
8672,deployment,True
8673,protocol,True
8674,deployment,True
8675,deployment,True
8676,protocol,True
8677,deployment,True
8678,deployment,True
8679,protocol,True
8680,deployment,True
8681,protocol,True
8682,deployment,True
8683,deployment,True
8684,protocol,True
8685,protocol,True
8686,protocol,True
8687,deployment,True
8688,deployment,True
8689,deployment,True
8690,deployment,True
8691,deployment,True
8692,deployment,True
8693,deployment,True
8694,protocol,True
8695,deployment,True
8696,deployment,True
8697,deployment,True
8698,deployment,True
8699,deployment,True
8700,deployment,True
8701,deployment,True
8702,deployment,True
8703,deployment,True
8704,deployment,True
8705,deployment,True
8706,deployment,True
8707,protocol,True
8708,protocol,True
8709,deployment,True
8710,deployment,True
8711,deployment,True
8712,principle,True
8713,protocol,True
8714,deployment,True
8715,deployment,True
8716,deployment,True
8717,deployment,True
8718,deployment,True
8719,deployment,True
8720,deployment,True
8721,deployment,True
8722,deployment,True
8723,deployment,True
8724,deployment,False
8725,deployment,True
8726,deployment,True
8727,deployment,False
8728,deployment,False
8729,deployment,False
8730,deployment,False
8731,deployment,False
8732,deployment,False
8733,deployment,False
8734,deployment,True
8735,deployment,True
8736,deployment,True
8737,deployment,True
8738,deployment,True
8739,deployment,False
8740,deployment,True
8741,deployment,True
8742,deployment,True
8743,deployment,True
8744,deployment,True
8745,deployment,False
8746,deployment,True
8747,protocol,True
8748,protocol,True
8749,deployment,True
8750,deployment,True
8751,deployment,True
8752,protocol,True
8753,deployment,True
8754,deployment,True
8755,deployment,True
8756,deployment,True
8757,deployment,True
8758,protocol,True
8759,protocol,True
8760,deployment,True
8761,deployment,True
8762,deployment,True
8763,deployment,True
8764,deployment,True
8765,deployment,True
8766,deployment,True
8767,deployment,True
8768,deployment,True
8769,deployment,True
8770,deployment,True
8771,deployment,True
8772,protocol,True
8773,protocol,True
8774,protocol,True
8775,deployment,True
8776,deployment,True
8777,deployment,True
8778,deployment,True
8779,deployment,True
8780,deployment,True
8781,deployment,True
8782,deployment,True
8783,deployment,True
8784,deployment,True
8785,protocol,True
8786,protocol,True
8787,deployment,True
8788,deployment,True
8789,deployment,True
8790,deployment,True
8791,deployment,True
8792,deployment,False
8793,deployment,True
8794,deployment,True
8795,deployment,True
8796,deployment,True
8797,protocol,True
8798,protocol,True
8799,deployment,True
8800,deployment,True
8801,deployment,True
8802,deployment,True
8803,deployment,True
8804,deployment,True
8805,deployment,True
8806,deployment,True
8807,deployment,True
8808,deployment,True
8809,deployment,True
8810,deployment,True
8811,deployment,True
8812,deployment,True
8813,deployment,True
8814,deployment,False
8815,protocol,True
8816,protocol,True
8817,deployment,False
8818,deployment,False
8819,protocol,True
8820,deployment,False
8821,protocol,True
8822,protocol,True
8823,deployment,False
8824,deployment,False
8825,protocol,True
8826,protocol,True
8827,deployment,False
8828,deployment,False
8829,protocol,True
8830,deployment,False
8831,protocol,True
8832,deployment,False
8833,protocol,True
8834,protocol,True
8835,deployment,True
8836,deployment,True
8837,deployment,False
8838,protocol,True
8839,deployment,False
8840,protocol,True
8841,deployment,False
8842,protocol,True
8843,deployment,False
8844,protocol,True
8845,deployment,False
8846,protocol,True
8847,deployment,False
8848,protocol,True
8849,deployment,False
8850,protocol,True
8851,deployment,False
8852,protocol,True
8853,deployment,False
8854,protocol,True
8855,deployment,False
8856,protocol,True
8857,protocol,True
8858,protocol,True
8859,protocol,True
8860,protocol,True
8861,protocol,True
8862,protocol,True
8863,protocol,True
8864,protocol,True
8865,protocol,True
8866,protocol,True
8867,protocol,True
8868,protocol,True
8869,protocol,True
8870,protocol,True
8871,protocol,True
8872,protocol,True
8873,protocol,True
8874,protocol,True
8875,protocol,True
8876,protocol,True
8877,protocol,True
8878,protocol,True
8879,protocol,True
8880,deployment,False
8881,deployment,False
8882,protocol,True
8883,deployment,False
8884,protocol,True
8885,protocol,True
8886,deployment,False
8887,deployment,False
8888,protocol,True
8889,deployment,False
8890,deployment,False
8891,deployment,False
8892,deployment,False
8893,deployment,False
8894,deployment,False
8895,deployment,False
8896,deployment,False
8897,deployment,False
8898,deployment,False
8899,deployment,False
8900,deployment,False
8901,deployment,False
8902,deployment,False
8903,deployment,False
8904,deployment,False
8905,deployment,False
8906,deployment,False
8907,deployment,False
8908,deployment,False
8909,deployment,False
8910,deployment,False
8911,deployment,False
8912,deployment,False
8913,deployment,False
8914,deployment,False
8915,deployment,False
8916,deployment,False
8917,deployment,False
8918,deployment,False
8919,deployment,False
8920,protocol,True
8921,protocol,True
8922,protocol,True
8923,protocol,True
8924,protocol,True
8925,protocol,True
8926,protocol,True
8927,protocol,True
8928,protocol,True
8929,protocol,True
8930,protocol,True
8931,protocol,True
8932,deployment,True
8933,deployment,True
8934,deployment,True
8935,deployment,True
8936,deployment,True
8937,deployment,True
8938,deployment,True
8939,deployment,True
8940,deployment,True
8941,deployment,True
8942,deployment,True
8943,deployment,True
8944,deployment,True
8945,deployment,True
8946,deployment,True
8947,deployment,True
8948,protocol,True
8949,protocol,True
8950,protocol,True
8951,protocol,True
8952,protocol,True
8953,protocol,True
8954,protocol,True
8955,protocol,True
8956,protocol,True
8957,protocol,True
8958,protocol,True
8959,protocol,True
8960,protocol,True
8961,protocol,True
8962,deployment,True
8963,deployment,True
8964,deployment,True
8965,deployment,True
8966,deployment,True
8967,deployment,True
8968,deployment,True
8969,deployment,True
8970,deployment,True
8971,deployment,True
8972,deployment,True
8973,deployment,True
8974,deployment,True
8975,deployment,True
8976,deployment,True
8977,deployment,True
8978,deployment,True
8979,protocol,True
8980,deployment,True
8981,deployment,True
8982,deployment,True
8983,deployment,True
8984,deployment,True
8985,deployment,True
8986,deployment,True
8987,deployment,True
8988,protocol,True
8989,deployment,True
8990,deployment,True
8991,deployment,True
8992,deployment,True
8993,deployment,True
8994,deployment,True
8995,deployment,True
8996,deployment,True
8997,deployment,True
8998,deployment,True
8999,deployment,True
9000,deployment,True
9001,deployment,False
9002,deployment,True
9003,deployment,True
9004,deployment,True
9005,deployment,True
9006,deployment,True
9007,deployment,True
9008,deployment,True
9009,deployment,True
9010,deployment,True
9011,deployment,True
9012,deployment,True
9013,deployment,True
9014,deployment,True
9015,deployment,True
9016,deployment,True
9017,deployment,True
9018,deployment,True
9019,deployment,True
9020,deployment,True
9021,deployment,True
9022,deployment,True
9023,deployment,True
9024,deployment,True
9025,deployment,True
9026,deployment,True
9027,deployment,True
9028,deployment,True
9029,deployment,True
9030,deployment,True
9031,deployment,True
9032,deployment,True
9033,deployment,True
9034,protocol,True
9035,deployment,True
9036,deployment,True
9037,protocol,True
9038,deployment,True
9039,protocol,True
9040,principle,True
9041,principle,True
9042,deployment,True
9043,deployment,True
9044,deployment,True
9045,deployment,True
9046,deployment,True
9047,deployment,True
9048,deployment,True
9049,deployment,True
9050,deployment,True
9051,principle,True
9052,deployment,True
9053,deployment,True
9054,deployment,True
9055,deployment,True
9056,deployment,True
9057,deployment,True
9058,deployment,True
9059,protocol,True
9060,deployment,True
9061,deployment,True
9062,deployment,True
9063,deployment,True
9064,protocol,True
9065,deployment,True
9066,protocol,True
9067,deployment,True
9068,protocol,True
9069,deployment,True
9070,deployment,True
9071,protocol,True
9072,protocol,True
9073,protocol,True
9074,protocol,True
9075,protocol,True
9076,protocol,True
9077,deployment,True
9078,deployment,True
9079,principle,True
9080,principle,True
9081,principle,True
9082,principle,True
9083,principle,True
9084,deployment,True
9085,deployment,True
9086,deployment,True
9087,protocol,True
9088,protocol,True
9089,protocol,True
9090,deployment,True
9091,protocol,True
9092,protocol,True
9093,protocol,True
9094,deployment,True
9095,protocol,True
9096,protocol,True
9097,protocol,True
9098,protocol,True
9099,protocol,True
9100,protocol,True
9101,deployment,True
9102,deployment,True
9103,deployment,True
9104,deployment,True
9105,principle,False
9106,deployment,True
9107,deployment,True
9108,deployment,True
9109,deployment,True
9110,deployment,True
9111,deployment,True
9112,deployment,True
9113,deployment,True
9114,deployment,True
9115,deployment,True
9116,deployment,True
9117,deployment,True
9118,protocol,True
9119,deployment,True
9120,deployment,True
9121,deployment,True
9122,protocol,True
9123,deployment,True
9124,deployment,True
9125,deployment,True
9126,deployment,True
9127,deployment,True
9128,deployment,True
9129,deployment,True
9130,deployment,True
9131,deployment,True
9132,deployment,True
9133,deployment,True
9134,deployment,True
9135,principle,False
9136,protocol,True
9137,protocol,True
9138,deployment,True
9139,deployment,True
9140,deployment,True
9141,deployment,True
9142,deployment,True
9143,deployment,True
9144,deployment,True
9145,deployment,True
9146,deployment,True
9147,deployment,True
9148,deployment,True
9149,deployment,True
9150,deployment,True
9151,deployment,True
9152,deployment,True
9153,deployment,True
9154,deployment,True
9155,deployment,True
9156,deployment,True
9157,deployment,True
9158,deployment,True
9159,principle,False
9160,principle,False
9161,deployment,True
9162,principle,False
9163,deployment,True
9164,deployment,True
9165,deployment,True
9166,deployment,True
9167,deployment,False
9168,deployment,True
9169,deployment,True
9170,deployment,True
9171,deployment,True
9172,protocol,True
9173,deployment,True
9174,deployment,True
9175,deployment,True
9176,deployment,True
9177,deployment,True
9178,deployment,True
9179,protocol,True
9180,protocol,True
9181,deployment,True
9182,deployment,True
9183,protocol,True
9184,deployment,True
9185,protocol,True
9186,deployment,True
9187,protocol,True
9188,deployment,True
9189,protocol,True
9190,deployment,True
9191,deployment,True
9192,deployment,True
9193,deployment,True
9194,deployment,True
9195,protocol,True
9196,deployment,True
9197,deployment,True
9198,protocol,True
9199,deployment,True
9200,deployment,True
9201,deployment,True
9202,deployment,True
9203,protocol,True
9204,protocol,True
9205,protocol,True
9206,deployment,True
9207,deployment,True
9208,protocol,True
9209,deployment,True
9210,protocol,True
9211,principle,True
9212,deployment,True
9213,deployment,True
9214,deployment,True
9215,deployment,True
9216,deployment,True
9217,protocol,True
9218,protocol,True
9219,protocol,True
9220,protocol,True
9221,protocol,True
9222,protocol,True
9223,protocol,True
9224,deployment,True
9225,deployment,True
9226,deployment,True
9227,protocol,True
9228,deployment,True
9229,protocol,True
9230,deployment,True
9231,deployment,False
9232,protocol,True
9233,protocol,True
9234,protocol,True
9235,deployment,True
9236,deployment,True
9237,deployment,True
9238,protocol,True
9239,protocol,True
9240,protocol,True
9241,protocol,True
9242,protocol,True
9243,protocol,True
9244,deployment,True
9245,deployment,True
9246,deployment,True
9247,deployment,True
9248,deployment,True
9249,deployment,True
9250,deployment,True
9251,protocol,True
9252,deployment,True
9253,deployment,True
9254,deployment,True
9255,deployment,True
9256,deployment,True
9257,deployment,True
9258,deployment,True
9259,deployment,False
9260,deployment,True
9261,deployment,True
9262,deployment,True
9263,deployment,True
9264,deployment,True
9265,deployment,True
9266,deployment,True
9267,deployment,True
9268,deployment,True
9269,deployment,True
9270,deployment,True
9271,deployment,True
9272,deployment,True
9273,deployment,True
9274,deployment,True
9275,deployment,True
9276,deployment,True
9277,deployment,True
9278,deployment,True
9279,deployment,True
9280,deployment,True
9281,deployment,True
9282,deployment,True
9283,deployment,True
9284,deployment,True
9285,deployment,True
9286,deployment,True
9287,deployment,True
9288,deployment,True
9289,deployment,True
9290,deployment,True
9291,deployment,True
9292,deployment,True
9293,deployment,True
9294,deployment,True
9295,deployment,True
9296,deployment,True
9297,deployment,True
9298,deployment,True
9299,deployment,True
9300,deployment,True
9301,deployment,True
9302,deployment,True
9303,deployment,True
9304,deployment,True
9305,deployment,True
9306,deployment,True
9307,deployment,True
9308,deployment,True
9309,deployment,True
9310,deployment,True
9311,deployment,True
9312,deployment,True
9313,deployment,True
9314,deployment,True
9315,deployment,True
9316,deployment,True
9317,protocol,True
9318,deployment,True
9319,deployment,True
9320,deployment,True
9321,deployment,True
9322,deployment,True
9323,deployment,True
9324,deployment,True
9325,deployment,True
9326,deployment,True
9327,deployment,True
9328,deployment,True
9329,deployment,True
9330,deployment,True
9331,protocol,True
9332,protocol,True
9333,protocol,True
9334,protocol,True
9335,deployment,True
9336,deployment,True
9337,deployment,True
9338,deployment,True
9339,deployment,True
9340,protocol,True
9341,protocol,True
9342,protocol,True
9343,protocol,True
9344,deployment,True
9345,deployment,True
9346,deployment,True
9347,deployment,True
9348,deployment,True
9349,deployment,True
9350,deployment,True
9351,deployment,True
9352,deployment,True
9353,deployment,True
9354,deployment,True
9355,deployment,True
9356,deployment,True
9357,deployment,True
9358,deployment,True
9359,deployment,True
9360,deployment,True
9361,deployment,True
9362,deployment,True
9363,deployment,True
9364,deployment,True
9365,deployment,True
9366,deployment,True
9367,deployment,True
9368,protocol,True
9369,protocol,True
9370,protocol,True
9371,deployment,True
9372,deployment,True
9373,protocol,True
9374,protocol,True
9375,deployment,True
9376,deployment,True
9377,deployment,True
9378,deployment,True
9379,protocol,True
9380,protocol,True
9381,deployment,True
9382,deployment,True
9383,deployment,True
9384,protocol,True
9385,deployment,True
9386,deployment,True
9387,deployment,True
9388,protocol,True
9389,deployment,True
9390,deployment,True
9391,deployment,True
9392,deployment,True
9393,deployment,True
9394,deployment,True
9395,deployment,True
9396,deployment,True
9397,protocol,True
9398,protocol,True
9399,protocol,True
9400,deployment,True
9401,deployment,True
9402,deployment,True
9403,deployment,True
9404,protocol,True
9405,deployment,True
9406,deployment,True
9407,deployment,True
9408,deployment,True
9409,protocol,True
9410,protocol,True
9411,protocol,True
9412,deployment,True
9413,deployment,True
9414,deployment,True
9415,deployment,False
9416,deployment,True
9417,deployment,True
9418,deployment,True
9419,protocol,True
9420,deployment,True
9421,deployment,True
9422,protocol,True
9423,deployment,True
9424,deployment,True
9425,deployment,True
9426,deployment,True
9427,deployment,True
9428,deployment,True
9429,protocol,True
9430,deployment,True
9431,protocol,True
9432,deployment,True
9433,deployment,True
9434,protocol,True
9435,deployment,True
9436,deployment,True
9437,deployment,True
9438,protocol,True
9439,deployment,True
9440,deployment,True
9441,deployment,True
9442,deployment,True
9443,deployment,True
9444,deployment,True
9445,deployment,True
9446,deployment,True
9447,deployment,True
9448,deployment,True
9449,deployment,True
9450,deployment,True
9451,deployment,True
9452,deployment,True
9453,protocol,True
9454,protocol,True
9455,deployment,True
9456,protocol,True
9457,deployment,True
9458,deployment,True
9459,protocol,True
9460,protocol,True
9461,protocol,True
9462,protocol,True
9463,deployment,True
9464,deployment,True
9465,deployment,True
9466,protocol,True
9467,deployment,True
9468,protocol,True
9469,protocol,True
9470,protocol,True
9471,deployment,True
9472,deployment,True
9473,deployment,True
9474,deployment,True
9475,deployment,True
9476,protocol,True
9477,deployment,True
9478,deployment,True
9479,deployment,False
9480,protocol,True
9481,protocol,True
9482,deployment,True
9483,protocol,True
9484,deployment,True
9485,deployment,True
9486,deployment,True
9487,protocol,True
9488,deployment,True
9489,protocol,True
9490,deployment,True
9491,deployment,True
9492,deployment,True
9493,deployment,True
9494,deployment,True
9495,deployment,True
9496,deployment,False
9497,protocol,True
9498,deployment,True
9499,protocol,True
9500,protocol,True
9501,deployment,True
9502,deployment,True
9503,deployment,True
9504,protocol,True
9505,protocol,True
9506,deployment,True
9507,protocol,True
9508,deployment,True
9509,deployment,True
9510,deployment,False
9511,protocol,True
9512,protocol,True
9513,deployment,True
9514,deployment,True
9515,protocol,True
9516,deployment,True
9517,deployment,True
9518,deployment,True
9519,protocol,True
9520,deployment,True
9521,protocol,True
9522,deployment,True
9523,deployment,True
9524,protocol,True
9525,deployment,True
9526,protocol,True
9527,protocol,True
9528,deployment,True
9529,deployment,True
9530,protocol,True
9531,protocol,True
9532,deployment,True
9533,deployment,True
9534,protocol,True
9535,protocol,True
9536,protocol,True
9537,deployment,True
9538,deployment,True
9539,protocol,True
9540,deployment,True
9541,protocol,True
9542,deployment,True
9543,protocol,True
9544,deployment,True
9545,deployment,True
9546,protocol,True
9547,deployment,True
9548,deployment,True
9549,deployment,True
9550,deployment,True
9551,deployment,True
9552,protocol,True
9553,protocol,True
9554,deployment,True
9555,deployment,True
9556,deployment,False
9557,deployment,False
9558,protocol,True
9559,protocol,False
9560,protocol,True
9561,deployment,True
9562,deployment,True
9563,deployment,True
9564,protocol,True
9565,protocol,True
9566,protocol,True
9567,protocol,True
9568,deployment,True
9569,protocol,True
9570,deployment,True
9571,protocol,True
9572,protocol,True
9573,deployment,True
9574,deployment,True
9575,deployment,True
9576,deployment,True
9577,deployment,True
9578,protocol,True
9579,protocol,True
9580,protocol,True
9581,deployment,True
9582,deployment,True
9583,deployment,True
9584,deployment,True
9585,protocol,True
9586,protocol,True
9587,protocol,True
9588,protocol,True
9589,protocol,True
9590,protocol,True
9591,deployment,True
9592,protocol,True
9593,deployment,True
9594,protocol,True
9595,protocol,True
9596,deployment,True
9597,deployment,True
9598,protocol,True
9599,deployment,True
9600,protocol,True
9601,deployment,True
9602,deployment,True
9603,protocol,True
9604,deployment,True
9605,deployment,True
9606,deployment,True
9607,deployment,True
9608,protocol,True
9609,deployment,True
9610,protocol,True
9611,deployment,True
9612,protocol,True
9613,deployment,True
9614,protocol,True
9615,protocol,True
9616,protocol,True
9617,protocol,True
9618,deployment,True
9619,protocol,True
9620,deployment,True
9621,deployment,True
9622,deployment,True
9623,protocol,True
9624,protocol,True
9625,deployment,True
9626,deployment,True
9627,deployment,True
9628,deployment,True
9629,protocol,True
9630,deployment,True
9631,protocol,True
9632,deployment,True
9633,protocol,True
9634,deployment,True
9635,protocol,True
9636,deployment,True
9637,protocol,True
9638,deployment,True
9639,protocol,True
9640,deployment,True
9641,deployment,True
9642,protocol,True
9643,deployment,True
9644,deployment,True
9645,deployment,False
9646,protocol,True
9647,deployment,False
9648,deployment,True
9649,protocol,True
9650,deployment,True
9651,deployment,True
9652,deployment,True
9653,deployment,True
9654,deployment,True
9655,deployment,True
9656,deployment,True
9657,deployment,True
9658,deployment,True
9659,deployment,True
9660,deployment,True
9661,deployment,True
9662,deployment,True
9663,deployment,True
9664,deployment,True
9665,deployment,True
9666,deployment,True
9667,deployment,True
9668,deployment,True
9669,deployment,True
9670,deployment,True
9671,protocol,True
9672,protocol,True
9673,deployment,False
9674,deployment,True
9675,deployment,True
9676,deployment,True
9677,deployment,True
9678,deployment,True
9679,deployment,True
9680,deployment,True
9681,deployment,True
9682,deployment,True
9683,deployment,True
9684,deployment,True
9685,deployment,True
9686,deployment,True
9687,deployment,True
9688,deployment,True
9689,deployment,True
9690,deployment,True
9691,deployment,True
9692,deployment,True
9693,deployment,True
9694,deployment,True
9695,deployment,True
9696,deployment,True
9697,deployment,True
9698,deployment,True
9699,deployment,True
9700,deployment,True
9701,deployment,True
9702,deployment,True
9703,deployment,True
9704,deployment,True
9705,deployment,True
9706,deployment,True
9707,deployment,True
9708,deployment,True
9709,deployment,True
9710,protocol,True
9711,deployment,True
9712,deployment,False
9713,deployment,False
9714,deployment,False
9715,deployment,False
9716,deployment,True
9717,deployment,True
9718,deployment,True
9719,deployment,False
9720,deployment,False
9721,deployment,False
9722,deployment,False
9723,deployment,True
9724,deployment,True
9725,deployment,True
9726,deployment,True
9727,deployment,True
9728,deployment,True
9729,deployment,True
9730,deployment,True
9731,deployment,True
9732,deployment,True
9733,deployment,False
9734,deployment,False
9735,deployment,False
9736,deployment,False
9737,deployment,False
9738,deployment,True
9739,deployment,True
9740,protocol,True
9741,deployment,True
9742,protocol,True
9743,deployment,False
9744,deployment,False
9745,deployment,True
9746,protocol,True
9747,protocol,True
9748,deployment,True
9749,protocol,True
9750,deployment,True
9751,protocol,True
9752,deployment,True
9753,deployment,True
9754,deployment,True
9755,deployment,True
9756,deployment,True
9757,deployment,True
9758,protocol,True
9759,deployment,True
9760,protocol,True
9761,deployment,True
9762,protocol,True
9763,deployment,False
9764,protocol,False
9765,deployment,True
9766,protocol,True
9767,protocol,True
9768,deployment,True
9769,deployment,True
9770,protocol,True
9771,deployment,True
9772,deployment,True
9773,deployment,True
9774,deployment,True
9775,deployment,True
9776,deployment,True
9777,deployment,True
9778,deployment,True
9779,deployment,True
9780,deployment,True
9781,deployment,True
9782,deployment,True
9783,deployment,True
9784,deployment,True
9785,deployment,True
9786,protocol,True
9787,deployment,True
9788,protocol,True
9789,deployment,True
9790,deployment,True
9791,deployment,True
9792,deployment,False
9793,deployment,True
9794,deployment,True
9795,deployment,True
9796,deployment,False
9797,deployment,True
9798,deployment,True
9799,deployment,True
9800,deployment,True
9801,deployment,True
9802,protocol,True
9803,protocol,True
9804,deployment,True
9805,deployment,True
9806,deployment,True
9807,deployment,True
9808,deployment,True
9809,deployment,True
9810,deployment,True
9811,deployment,True
9812,deployment,True
9813,deployment,True
9814,deployment,True
9815,deployment,True
9816,deployment,True
9817,deployment,True
9818,deployment,True
9819,deployment,True
9820,deployment,True
9821,deployment,True
9822,protocol,True
9823,deployment,True
9824,deployment,True
9825,deployment,False
9826,protocol,False
9827,deployment,True
9828,protocol,True
9829,deployment,True
9830,protocol,True
9831,deployment,True
9832,deployment,True
9833,deployment,True
9834,deployment,True
9835,deployment,True
9836,deployment,True
9837,deployment,True
9838,deployment,True
9839,deployment,True
9840,deployment,True
9841,deployment,True
9842,deployment,True
9843,deployment,True
9844,deployment,True
9845,deployment,True
9846,deployment,True
9847,deployment,True
9848,deployment,True
9849,deployment,True
9850,deployment,True
9851,deployment,True
9852,deployment,True
9853,deployment,True
9854,deployment,True
9855,deployment,True
9856,deployment,True
9857,protocol,True
9858,deployment,True
9859,deployment,True
9860,deployment,True
9861,deployment,True
9862,deployment,True
9863,deployment,True
9864,deployment,True
9865,deployment,True
9866,deployment,True
9867,deployment,True
9868,deployment,True
9869,deployment,True
9870,deployment,True
9871,protocol,True
9872,protocol,True
9873,deployment,True
9874,deployment,True
9875,deployment,True
9876,deployment,True
9877,deployment,True
9878,deployment,True
9879,deployment,True
9880,deployment,True
9881,deployment,True
9882,deployment,True
9883,deployment,True
9884,deployment,True
9885,deployment,True
9886,deployment,True
9887,deployment,True
9888,protocol,True
9889,protocol,True
9890,protocol,True
9891,protocol,True
9892,protocol,True
9893,protocol,True
9894,protocol,True
9895,protocol,True
9896,deployment,True
9897,deployment,True
9898,deployment,True
9899,deployment,True
9900,deployment,True
9901,deployment,True
9902,deployment,True
9903,deployment,True
9904,deployment,True
9905,deployment,True
9906,protocol,True
9907,protocol,True
9908,deployment,True
9909,deployment,True
9910,protocol,True
9911,protocol,True
9912,deployment,True
9913,deployment,True
9914,protocol,True
9915,protocol,True
9916,protocol,True
9917,deployment,True
9918,deployment,True
9919,deployment,True
9920,protocol,True
9921,deployment,True
9922,deployment,True
9923,protocol,False
9924,protocol,True
9925,protocol,True
9926,deployment,True
9927,deployment,True
9928,deployment,True
9929,deployment,True
9930,protocol,True
9931,deployment,True
9932,deployment,True
9933,protocol,True
9934,deployment,True
9935,deployment,True
9936,protocol,False
